year,month,month_num,date,nationality,female,male,undefined,total
2017,Junio,6,6/1/2017,Federacion de Rusia,178,219,0,397
2017,Junio,6,6/1/2017,Republica Dominicana,611,848,0,1459
2017,Junio,6,6/1/2017,Rumania,60,95,0,155
2017,Junio,6,6/1/2017,San Cristobal y Nevis,0,3,0,3
2017,Junio,6,6/1/2017,San Marino,0,2,0,2
2017,Junio,6,6/1/2017,San  Vicente y las Granadinas,0,1,0,1
2017,Junio,6,6/1/2017,Santa Lucia,2,2,0,4
2017,Junio,6,6/1/2017,Santa Sede/Ciudad del Vaticano,0,2,0,2
2017,Junio,6,6/1/2017,Senegal,1,0,0,1
2017,Junio,6,6/1/2017,Serbia,4,19,0,23
2017,Junio,6,6/1/2017,Sierra Leona,0,2,0,2
2017,Junio,6,6/1/2017,Singapur,24,34,0,58
2017,Junio,6,6/1/2017,Republica Árabe Siria,1,2,0,3
2017,Junio,6,6/1/2017,Sri Lanka,1,2,0,3
2017,Junio,6,6/1/2017,Sudafrica,43,103,0,146
2017,Junio,6,6/1/2017,Sudan,0,1,0,1
2017,Junio,6,6/1/2017,Suecia,300,453,0,753
2017,Junio,6,6/1/2017,Suiza,522,794,0,1316
2017,Junio,6,6/1/2017,Surinam,7,21,0,28
2017,Junio,6,6/1/2017,Taiwan,64,98,0,162
2017,Junio,6,6/1/2017,Tailandia,44,30,0,74
2017,Junio,6,6/1/2017,Tanzania,2,2,0,4
2017,Junio,6,6/1/2017,Togo,0,1,0,1
2017,Junio,6,6/1/2017,Trinidad y Tobago,38,65,0,103
2017,Junio,6,6/1/2017,Tunez,3,10,0,13
2017,Junio,6,6/1/2017,Turquia,165,332,0,497
2017,Junio,6,6/1/2017,Ucrania,22,42,0,64
2017,Junio,6,6/1/2017,Uganda,2,0,0,2
2017,Junio,6,6/1/2017,Uruguay,673,883,0,1556
2017,Junio,6,6/1/2017,Uzbekistan,2,0,0,2
2017,Junio,6,6/1/2017,Venezuela,20964,26124,0,47088
2017,Junio,6,6/1/2017,Vietnam,11,4,0,15
2017,Junio,6,6/1/2017,Republica Árabe de Yemen,0,1,0,1
2017,Junio,6,6/1/2017,Zambia,1,4,0,5
2017,Junio,6,6/1/2017,Zimbabue,1,9,0,10
2017,Junio,6,6/1/2017,Anguila/Territorio Britanico de Ultramar,1,0,0,1
2017,Junio,6,6/1/2017,Refugiado,1,3,0,4
2017,Junio,6,6/1/2017,Desconocido,100,203,0,303
2017,Julio,7,7/1/2017,Afganistan,0,2,0,2
2017,Julio,7,7/1/2017,Albania,1,3,0,4
2017,Julio,7,7/1/2017,Alemania,2842,3426,0,6268
2017,Julio,7,7/1/2017,Andorra,1,11,0,12
2017,Julio,7,7/1/2017,Angola,2,8,0,10
2017,Julio,7,7/1/2017,Antigua y Barbuda,1,6,0,7
2017,Julio,7,7/1/2017,Paises Bajos,3359,3924,0,7283
2017,Julio,7,7/1/2017,Arabia Saudita,0,9,0,9
2017,Julio,7,7/1/2017,Argelia,4,9,0,13
2017,Julio,7,7/1/2017,Argentina,8662,8946,0,17608
2017,Julio,7,7/1/2017,Republica de Armenia,1,4,0,5
2017,Julio,7,7/1/2017,Australia,613,923,0,1536
2017,Julio,7,7/1/2017,Austria,371,435,0,806
2017,Julio,7,7/1/2017,Azerbaiyan,4,9,0,13
2017,Julio,7,7/1/2017,Bahamas,21,15,0,36
2017,Julio,7,7/1/2017,Bahrein,1,4,0,5
2017,Julio,7,7/1/2017,Bangladesh,3,6,0,9
2017,Julio,7,7/1/2017,Barbados,46,60,0,106
2017,Julio,7,7/1/2017,Republica de Belarus,2,5,0,7
2017,Julio,7,7/1/2017,Belgica,754,928,0,1682
2017,Julio,7,7/1/2017,Belice,16,25,0,41
2017,Julio,7,7/1/2017,Benin,1,1,0,2
2017,Julio,7,7/1/2017,Bermudas/Territorio Britanico de Ultramar,0,9,0,9
2017,Julio,7,7/1/2017,Bolivia,990,986,0,1976
2017,Julio,7,7/1/2017,Bosnia y Herzegovina,1,2,0,3
2017,Julio,7,7/1/2017,Brasil,8719,9371,0,18090
2017,Julio,7,7/1/2017,Brunei Darussalam,2,0,0,2
2017,Julio,7,7/1/2017,Bulgaria,27,31,0,58
2017,Julio,7,7/1/2017,Burundi,0,1,0,1
2017,Julio,7,7/1/2017,Butan,0,3,0,3
2017,Julio,7,7/1/2017,Islas Caiman/Territorio Britanico de Ultramar,5,2,0,7
2017,Julio,7,7/1/2017,Camboya,0,4,0,4
2017,Julio,7,7/1/2017,Camerun,7,19,0,26
2017,Julio,7,7/1/2017,Canada,1743,2495,0,4238
2017,Julio,7,7/1/2017,España,4197,7268,0,11465
2017,Julio,7,7/1/2017,Republica Del Congo,0,1,0,1
2017,Julio,7,7/1/2017,Republica Democratica del Congo,3,4,0,7
2017,Julio,7,7/1/2017,Republica de Corea,278,510,0,788
2017,Julio,7,7/1/2017,Costa de Marfil,1,6,0,7
2017,Julio,7,7/1/2017,Costa Rica,1902,2025,0,3927
2017,Julio,7,7/1/2017,Croacia,17,38,0,55
2017,Julio,7,7/1/2017,Cuba,347,539,0,886
2017,Julio,7,7/1/2017,Republica Checa,91,105,0,196
2017,Julio,7,7/1/2017,Chile,6247,6622,0,12869
2017,Julio,7,7/1/2017,China,551,945,0,1496
2017,Julio,7,7/1/2017,Chipre,6,12,0,18
2017,Julio,7,7/1/2017,Dinamarca,252,350,0,602
2017,Julio,7,7/1/2017,Dominica,3,7,0,10
2017,Julio,7,7/1/2017,Ecuador,6578,8564,0,15142
2017,Julio,7,7/1/2017,Egipto,10,49,0,59
2017,Julio,7,7/1/2017,El Salvador,994,1190,0,2184
2017,Julio,7,7/1/2017,Emiratos Árabes,9,17,0,26
2017,Julio,7,7/1/2017,Eritrea,0,1,0,1
2017,Julio,7,7/1/2017,Eslovaquia,36,39,0,75
2017,Julio,7,7/1/2017,Eslovenia,39,46,0,85
2017,Julio,7,7/1/2017,Estados Unidos de America,22627,31883,0,54510
2017,Julio,7,7/1/2017,Estonia,17,19,0,36
2017,Julio,7,7/1/2017,Etiopia,2,4,0,6
2017,Julio,7,7/1/2017,Islas Fiji,1,2,0,3
2017,Julio,7,7/1/2017,Filipinas,76,195,0,271
2017,Julio,7,7/1/2017,Finlandia,66,88,0,154
2017,Julio,7,7/1/2017,Francia,3759,4905,0,8664
2017,Julio,7,7/1/2017,Gabon,2,1,0,3
2017,Julio,7,7/1/2017,Georgia,5,4,0,9
2017,Julio,7,7/1/2017,Ghana,8,11,0,19
2017,Julio,7,7/1/2017,Granada,2,6,0,8
2017,Julio,7,7/1/2017,Grecia,51,83,0,134
2017,Julio,7,7/1/2017,Guatemala,569,1079,0,1648
2017,Julio,7,7/1/2017,Guyana,23,20,0,43
2017,Julio,7,7/1/2017,Guinea,1,0,0,1
2017,Julio,7,7/1/2017,Guinea Ecuatorial,0,2,0,2
2017,Julio,7,7/1/2017,Haiti,8,21,0,29
2017,Julio,7,7/1/2017,Honduras,356,534,0,890
2017,Julio,7,7/1/2017,Hong Kong,9,4,0,13
2017,Julio,7,7/1/2017,Hungria,53,64,0,117
2017,Julio,7,7/1/2017,India,146,569,0,715
2017,Julio,7,7/1/2017,Indonesia,29,47,0,76
2017,Julio,7,7/1/2017,Iraq,1,3,0,4
2017,Julio,7,7/1/2017,Iran,8,16,0,24
2017,Julio,7,7/1/2017,Republica de Irlanda,308,397,0,705
2017,Julio,7,7/1/2017,Islandia,14,22,0,36
2017,Julio,7,7/1/2017,Israel,340,732,0,1072
2017,Julio,7,7/1/2017,Italia,1231,2304,0,3535
2017,Julio,7,7/1/2017,Jamaica,42,54,0,96
2017,Julio,7,7/1/2017,Japon,161,496,0,657
2017,Julio,7,7/1/2017,Jordania,4,10,0,14
2017,Julio,7,7/1/2017,Kazajistan,1,5,0,6
2017,Julio,7,7/1/2017,Kenia,14,16,0,30
2017,Julio,7,7/1/2017,Kiribati,0,6,0,6
2017,Julio,7,7/1/2017,Kuwait,6,3,0,9
2017,Julio,7,7/1/2017,Republica de Kosovo,0,2,0,2
2017,Julio,7,7/1/2017,Republica Democratica Popular  Lao,2,2,0,4
2017,Julio,7,7/1/2017,Lesoto,0,1,0,1
2017,Julio,7,7/1/2017,Letonia,10,12,0,22
2017,Julio,7,7/1/2017,Lituania,25,24,0,49
2017,Julio,7,7/1/2017,Libano,31,31,0,62
2017,Julio,7,7/1/2017,Liberia,0,1,0,1
2017,Julio,7,7/1/2017,Liechtenstein,9,6,0,15
2017,Julio,7,7/1/2017,Luxemburgo,19,17,0,36
2017,Julio,7,7/1/2017,Macedonia,2,3,0,5
2017,Julio,7,7/1/2017,Madagascar,3,2,0,5
2017,Julio,7,7/1/2017,Malasia,16,34,0,50
2017,Julio,7,7/1/2017,Malawi,2,0,0,2
2017,Julio,7,7/1/2017,Maldivas,0,1,0,1
2017,Julio,7,7/1/2017,Malta,8,10,0,18
2017,Julio,7,7/1/2017,Marruecos,20,15,0,35
2017,Julio,7,7/1/2017,Mauricio,1,6,0,7
2017,Julio,7,7/1/2017,Mexico,7253,10597,0,17850
2017,Julio,7,7/1/2017,Republica de Moldavia,2,0,0,2
2017,Julio,7,7/1/2017,Monaco,1,0,0,1
2017,Julio,7,7/1/2017,Mongolia,3,2,0,5
2017,Julio,7,7/1/2017,Montenegro,1,3,0,4
2017,Julio,7,7/1/2017,Mozambique,1,3,0,4
2017,Julio,7,7/1/2017,Myanmar,4,10,0,14
2017,Julio,7,7/1/2017,Namibia,1,0,0,1
2017,Julio,7,7/1/2017,Nepal,3,11,0,14
2017,Julio,7,7/1/2017,Nicaragua,124,231,0,355
2017,Julio,7,7/1/2017,Nigeria,11,16,0,27
2017,Julio,7,7/1/2017,Noruega,275,325,0,600
2017,Julio,7,7/1/2017,Nueva Zelanda,173,209,0,382
2017,Julio,7,7/1/2017,Oman,0,2,0,2
2017,Julio,7,7/1/2017,Papua Nueva Guinea,0,2,0,2
2017,Julio,7,7/1/2017,Pakistan,14,23,0,37
2017,Julio,7,7/1/2017,Panama,3256,3505,0,6761
2017,Julio,7,7/1/2017,Paraguay,255,227,0,482
2017,Julio,7,7/1/2017,Peru,6367,6904,0,13271
2017,Julio,7,7/1/2017,Palestina,0,2,0,2
2017,Julio,7,7/1/2017,Polonia,210,205,0,415
2017,Julio,7,7/1/2017,Portugal,312,550,0,862
2017,Julio,7,7/1/2017,Qatar,0,2,0,2
2017,Julio,7,7/1/2017,Reino Unido de Gran Bretaña e Irlanda del Norte,1943,3002,0,4945
2017,Julio,7,7/1/2017,Republica CentroÁfricana,0,1,0,1
2017,Julio,7,7/1/2017,Federacion de Rusia,182,194,0,376
2017,Julio,7,7/1/2017,Republica Dominicana,694,926,0,1620
2017,Julio,7,7/1/2017,Rumania,91,86,0,177
2017,Julio,7,7/1/2017,Rwanda,0,2,0,2
2017,Julio,7,7/1/2017,San Cristobal y Nevis,1,6,0,7
2017,Julio,7,7/1/2017,San Marino,1,1,0,2
2017,Julio,7,7/1/2017,San  Vicente y las Granadinas,6,5,0,11
2017,Julio,7,7/1/2017,Santa Lucia,7,5,0,12
2017,Julio,7,7/1/2017,Senegal,0,1,0,1
2017,Julio,7,7/1/2017,Serbia,14,14,0,28
2017,Julio,7,7/1/2017,Sierra Leona,1,0,0,1
2017,Julio,7,7/1/2017,Singapur,25,29,0,54
2017,Julio,7,7/1/2017,Republica Árabe Siria,1,1,0,2
2017,Julio,7,7/1/2017,Sri Lanka,0,9,0,9
2017,Julio,7,7/1/2017,Sudafrica,80,131,0,211
2017,Julio,7,7/1/2017,Sudan,1,1,0,2
2017,Julio,7,7/1/2017,Suecia,224,380,0,604
2017,Julio,7,7/1/2017,Suiza,1105,1376,0,2481
2017,Julio,7,7/1/2017,Surinam,23,29,0,52
2017,Julio,7,7/1/2017,Taiwan,90,116,0,206
2017,Julio,7,7/1/2017,Tailandia,33,8,0,41
2017,Julio,7,7/1/2017,Tanzania,2,5,0,7
2017,Julio,7,7/1/2017,Togo,1,4,0,5
2017,Julio,7,7/1/2017,Trinidad y Tobago,61,88,0,149
2017,Julio,7,7/1/2017,Tunez,4,10,0,14
2017,Julio,7,7/1/2017,Turquia,168,287,0,455
2017,Julio,7,7/1/2017,Ucrania,34,39,0,73
2017,Julio,7,7/1/2017,Uganda,1,5,0,6
2017,Julio,7,7/1/2017,Uruguay,654,753,0,1407
2017,Julio,7,7/1/2017,Uzbekistan,0,1,0,1
2017,Julio,7,7/1/2017,Venezuela,35498,38805,0,74303
2017,Julio,7,7/1/2017,Vietnam,14,18,0,32
2017,Julio,7,7/1/2017,Islas Virgenes Britanicas/Territorio Britanico de Ultramar,0,1,0,1
2017,Julio,7,7/1/2017,Zimbabue,1,9,0,10
2017,Julio,7,7/1/2017,Anguila/Territorio Britanico de Ultramar,0,1,0,1
2017,Julio,7,7/1/2017,Islas Turcas y Caicos/Territorio Britanico de Ultramar,1,0,0,1
2017,Julio,7,7/1/2017,Refugiado,2,1,0,3
2017,Julio,7,7/1/2017,Desconocido,85,169,0,254
2017,Agosto,8,8/1/2017,Afganistan,0,1,0,1
2017,Agosto,8,8/1/2017,Albania,5,2,0,7
2017,Agosto,8,8/1/2017,Alemania,2924,3632,0,6556
2017,Agosto,8,8/1/2017,Andorra,6,18,0,24
2017,Agosto,8,8/1/2017,Angola,4,1,0,5
2017,Agosto,8,8/1/2017,Antigua y Barbuda,0,4,0,4
2017,Agosto,8,8/1/2017,Paises Bajos,1990,2556,0,4546
2017,Agosto,8,8/1/2017,Arabia Saudita,0,16,0,16
2017,Agosto,8,8/1/2017,Argelia,8,13,0,21
2017,Agosto,8,8/1/2017,Argentina,6799,7881,0,14680
2017,Agosto,8,8/1/2017,Republica de Armenia,2,1,0,3
2017,Agosto,8,8/1/2017,Australia,496,815,0,1311
2017,Agosto,8,8/1/2017,Austria,286,363,0,649
2017,Agosto,8,8/1/2017,Azerbaiyan,2,8,0,10
2017,Agosto,8,8/1/2017,Bahamas,15,27,0,42
2017,Agosto,8,8/1/2017,Bahrein,0,2,0,2
2017,Agosto,8,8/1/2017,Bangladesh,1,2,0,3
2017,Agosto,8,8/1/2017,Barbados,12,14,0,26
2017,Agosto,8,8/1/2017,Republica de Belarus,3,7,0,10
2017,Agosto,8,8/1/2017,Belgica,428,617,0,1045
2017,Agosto,8,8/1/2017,Belice,14,23,0,37
2017,Agosto,8,8/1/2017,Bermudas/Territorio Britanico de Ultramar,5,7,0,12
2017,Agosto,8,8/1/2017,Bolivia,870,917,0,1787
2017,Agosto,8,8/1/2017,Bosnia y Herzegovina,2,3,0,5
2017,Agosto,8,8/1/2017,Brasil,8387,9343,0,17730
2017,Agosto,8,8/1/2017,Brunei Darussalam,0,1,0,1
2017,Agosto,8,8/1/2017,Bulgaria,19,30,0,49
2017,Agosto,8,8/1/2017,Burkina Faso,2,0,0,2
2017,Agosto,8,8/1/2017,Burundi,0,1,0,1
2017,Agosto,8,8/1/2017,Butan,0,1,0,1
2017,Agosto,8,8/1/2017,Cabo Verde,1,2,0,3
2017,Agosto,8,8/1/2017,Islas Caiman/Territorio Britanico de Ultramar,3,3,0,6
2017,Agosto,8,8/1/2017,Camboya,0,1,0,1
2017,Agosto,8,8/1/2017,Camerun,1,4,0,5
2017,Agosto,8,8/1/2017,Canada,1531,2368,0,3899
2017,Agosto,8,8/1/2017,Chad,0,1,0,1
2017,Agosto,8,8/1/2017,España,5472,8222,0,13694
2017,Agosto,8,8/1/2017,Republica Democratica del Congo,0,2,0,2
2017,Agosto,8,8/1/2017,Republica de Corea,254,486,0,740
2017,Agosto,8,8/1/2017,Costa de Marfil,0,1,0,1
2017,Agosto,8,8/1/2017,Costa Rica,1340,1833,0,3173
2017,Agosto,8,8/1/2017,Croacia,19,40,0,59
2017,Agosto,8,8/1/2017,Cuba,285,635,0,920
2017,Agosto,8,8/1/2017,Republica Checa,67,72,0,139
2017,Agosto,8,8/1/2017,Chile,5873,6696,0,12569
2017,Agosto,8,8/1/2017,China,442,931,0,1373
2017,Agosto,8,8/1/2017,Chipre,5,12,0,17
2017,Agosto,8,8/1/2017,Dinamarca,110,184,0,294
2017,Agosto,8,8/1/2017,Dominica,1,7,0,8
2017,Agosto,8,8/1/2017,Ecuador,9503,10764,0,20267
2017,Agosto,8,8/1/2017,Egipto,6,23,0,29
2017,Agosto,8,8/1/2017,El Salvador,1188,1372,0,2560
2017,Agosto,8,8/1/2017,Emiratos Árabes,8,20,0,28
2017,Agosto,8,8/1/2017,Eritrea,0,2,0,2
2017,Agosto,8,8/1/2017,Eslovaquia,26,38,0,64
2017,Agosto,8,8/1/2017,Eslovenia,12,32,0,44
2017,Agosto,8,8/1/2017,Estados Unidos de America,18199,30919,0,49118
2017,Agosto,8,8/1/2017,Estonia,9,9,0,18
2017,Agosto,8,8/1/2017,Etiopia,2,3,0,5
2017,Agosto,8,8/1/2017,Filipinas,59,315,0,374
2017,Agosto,8,8/1/2017,Finlandia,66,79,0,145
2017,Agosto,8,8/1/2017,Francia,3267,4531,0,7798
2017,Agosto,8,8/1/2017,Gabon,1,0,0,1
2017,Agosto,8,8/1/2017,Georgia,5,7,0,12
2017,Agosto,8,8/1/2017,Ghana,0,9,0,9
2017,Agosto,8,8/1/2017,Granada,3,5,0,8
2017,Agosto,8,8/1/2017,Grecia,31,87,0,118
2017,Agosto,8,8/1/2017,Guatemala,594,1156,0,1750
2017,Agosto,8,8/1/2017,Guyana,7,18,0,25
2017,Agosto,8,8/1/2017,Guinea Ecuatorial,0,3,0,3
2017,Agosto,8,8/1/2017,Guinea Bissau,0,2,0,2
2017,Agosto,8,8/1/2017,Haiti,9,30,0,39
2017,Agosto,8,8/1/2017,Honduras,381,544,0,925
2017,Agosto,8,8/1/2017,Hong Kong,3,3,0,6
2017,Agosto,8,8/1/2017,Hungria,28,61,0,89
2017,Agosto,8,8/1/2017,India,108,533,0,641
2017,Agosto,8,8/1/2017,Indonesia,13,28,0,41
2017,Agosto,8,8/1/2017,Iraq,0,1,0,1
2017,Agosto,8,8/1/2017,Iran,13,27,0,40
2017,Agosto,8,8/1/2017,Republica de Irlanda,217,330,0,547
2017,Agosto,8,8/1/2017,Islandia,7,12,0,19
2017,Agosto,8,8/1/2017,Israel,304,714,0,1018
2017,Agosto,8,8/1/2017,Italia,1881,3486,0,5367
2017,Agosto,8,8/1/2017,Jamaica,26,50,0,76
2017,Agosto,8,8/1/2017,Japon,252,571,0,823
2017,Agosto,8,8/1/2017,Jordania,4,7,0,11
2017,Agosto,8,8/1/2017,Kazajistan,5,3,0,8
2017,Agosto,8,8/1/2017,Kenia,14,20,0,34
2017,Agosto,8,8/1/2017,Kuwait,0,4,0,4
2017,Agosto,8,8/1/2017,Republica de Kosovo,0,1,0,1
2017,Agosto,8,8/1/2017,Letonia,13,14,0,27
2017,Agosto,8,8/1/2017,Lituania,23,21,0,44
2017,Agosto,8,8/1/2017,Libano,33,39,0,72
2017,Agosto,8,8/1/2017,Libia,0,1,0,1
2017,Agosto,8,8/1/2017,Liechtenstein,5,1,0,6
2017,Agosto,8,8/1/2017,Luxemburgo,15,29,0,44
2017,Agosto,8,8/1/2017,Macedonia,1,0,0,1
2017,Agosto,8,8/1/2017,Madagascar,1,3,0,4
2017,Agosto,8,8/1/2017,Malasia,19,15,0,34
2017,Agosto,8,8/1/2017,Malawi,0,3,0,3
2017,Agosto,8,8/1/2017,Malta,21,15,0,36
2017,Agosto,8,8/1/2017,Marruecos,9,21,0,30
2017,Agosto,8,8/1/2017,Mauricio,1,4,0,5
2017,Agosto,8,8/1/2017,Mexico,6144,10495,0,16639
2017,Agosto,8,8/1/2017,Republica de Moldavia,3,1,0,4
2017,Agosto,8,8/1/2017,Monaco,2,1,0,3
2017,Agosto,8,8/1/2017,Mongolia,3,0,0,3
2017,Agosto,8,8/1/2017,Montenegro,0,2,0,2
2017,Agosto,8,8/1/2017,Mozambique,1,2,0,3
2017,Agosto,8,8/1/2017,Myanmar,0,2,0,2
2017,Agosto,8,8/1/2017,Nepal,0,6,0,6
2017,Agosto,8,8/1/2017,Nicaragua,120,194,0,314
2017,Agosto,8,8/1/2017,Nigeria,6,13,0,19
2017,Agosto,8,8/1/2017,Noruega,93,149,0,242
2017,Agosto,8,8/1/2017,Nueva Zelanda,119,181,0,300
2017,Agosto,8,8/1/2017,Pakistan,4,24,0,28
2017,Agosto,8,8/1/2017,Panama,3463,3895,0,7358
2017,Agosto,8,8/1/2017,Paraguay,448,354,0,802
2017,Agosto,8,8/1/2017,Peru,6278,7243,0,13521
2017,Agosto,8,8/1/2017,Palestina,0,5,0,5
2017,Agosto,8,8/1/2017,Polonia,164,219,0,383
2017,Agosto,8,8/1/2017,Portugal,317,621,0,938
2017,Agosto,8,8/1/2017,Reino Unido de Gran Bretaña e Irlanda del Norte,1737,2778,0,4515
2017,Agosto,8,8/1/2017,Federacion de Rusia,182,213,0,395
2017,Agosto,8,8/1/2017,Republica Dominicana,757,1148,0,1905
2017,Agosto,8,8/1/2017,Rumania,69,85,0,154
2017,Agosto,8,8/1/2017,Rwanda,1,2,0,3
2017,Agosto,8,8/1/2017,San Cristobal y Nevis,0,5,0,5
2017,Agosto,8,8/1/2017,San Marino,4,3,0,7
2017,Agosto,8,8/1/2017,San  Vicente y las Granadinas,2,2,0,4
2017,Agosto,8,8/1/2017,Santa Lucia,2,4,0,6
2017,Agosto,8,8/1/2017,Santa Sede/Ciudad del Vaticano,0,6,0,6
2017,Agosto,8,8/1/2017,Senegal,3,2,0,5
2017,Agosto,8,8/1/2017,Serbia,17,14,0,31
2017,Agosto,8,8/1/2017,Singapur,28,38,0,66
2017,Agosto,8,8/1/2017,Republica Árabe Siria,0,4,0,4
2017,Agosto,8,8/1/2017,Sri Lanka,1,1,0,2
2017,Agosto,8,8/1/2017,Sudafrica,38,96,0,134
2017,Agosto,8,8/1/2017,Sudan,0,2,0,2
2017,Agosto,8,8/1/2017,Suecia,151,240,0,391
2017,Agosto,8,8/1/2017,Suiza,559,865,0,1424
2017,Agosto,8,8/1/2017,Surinam,12,18,0,30
2017,Agosto,8,8/1/2017,Suazilandia,2,5,0,7
2017,Agosto,8,8/1/2017,Taiwan,77,84,0,161
2017,Agosto,8,8/1/2017,Tailandia,17,12,0,29
2017,Agosto,8,8/1/2017,Tanzania,1,0,0,1
2017,Agosto,8,8/1/2017,Trinidad y Tobago,42,73,0,115
2017,Agosto,8,8/1/2017,Tunez,0,8,0,8
2017,Agosto,8,8/1/2017,Turquia,234,388,0,622
2017,Agosto,8,8/1/2017,Ucrania,20,73,0,93
2017,Agosto,8,8/1/2017,Uganda,2,2,0,4
2017,Agosto,8,8/1/2017,Uruguay,865,1040,0,1905
2017,Agosto,8,8/1/2017,Uzbekistan,1,0,0,1
2017,Agosto,8,8/1/2017,Venezuela,42358,46764,0,89122
2017,Agosto,8,8/1/2017,Vietnam,6,3,0,9
2017,Agosto,8,8/1/2017,Islas Virgenes Britanicas/Territorio Britanico de Ultramar,0,1,0,1
2017,Agosto,8,8/1/2017,Republica Árabe de Yemen,0,3,0,3
2017,Agosto,8,8/1/2017,Zambia,1,0,0,1
2017,Agosto,8,8/1/2017,Zimbabue,1,5,0,6
2017,Agosto,8,8/1/2017,Refugiado,1,2,0,3
2017,Agosto,8,8/1/2017,Desconocido,64,125,0,189
2017,Septiembre,9,9/1/2017,Afganistan,0,1,0,1
2017,Septiembre,9,9/1/2017,Albania,1,4,0,5
2017,Septiembre,9,9/1/2017,Alemania,2008,2921,0,4929
2017,Septiembre,9,9/1/2017,Andorra,1,8,0,9
2017,Septiembre,9,9/1/2017,Angola,1,1,0,2
2017,Septiembre,9,9/1/2017,Antigua y Barbuda,2,2,0,4
2017,Septiembre,9,9/1/2017,Paises Bajos,1468,2198,0,3666
2017,Septiembre,9,9/1/2017,Arabia Saudita,3,8,0,11
2017,Septiembre,9,9/1/2017,Argelia,1,7,0,8
2017,Septiembre,9,9/1/2017,Argentina,6405,7381,0,13786
2017,Septiembre,9,9/1/2017,Republica de Armenia,3,1,0,4
2017,Septiembre,9,9/1/2017,Aruba,2,2,0,4
2017,Septiembre,9,9/1/2017,Australia,461,727,0,1188
2017,Septiembre,9,9/1/2017,Austria,170,333,0,503
2017,Septiembre,9,9/1/2017,Azerbaiyan,2,5,0,7
2017,Septiembre,9,9/1/2017,Bahamas,17,20,0,37
2017,Septiembre,9,9/1/2017,Bangladesh,1,5,0,6
2017,Septiembre,9,9/1/2017,Barbados,12,18,0,30
2017,Septiembre,9,9/1/2017,Republica de Belarus,8,4,0,12
2017,Septiembre,9,9/1/2017,Belgica,332,619,0,951
2017,Septiembre,9,9/1/2017,Belice,8,13,0,21
2017,Septiembre,9,9/1/2017,Bermudas/Territorio Britanico de Ultramar,0,5,0,5
2017,Septiembre,9,9/1/2017,Bolivia,1065,1027,0,2092
2017,Septiembre,9,9/1/2017,Bosnia y Herzegovina,0,4,0,4
2017,Septiembre,9,9/1/2017,Brasil,10437,10810,0,21247
2017,Septiembre,9,9/1/2017,Bulgaria,25,32,0,57
2017,Septiembre,9,9/1/2017,Burkina Faso,0,1,0,1
2017,Septiembre,9,9/1/2017,Butan,0,1,0,1
2017,Septiembre,9,9/1/2017,Cabo Verde,1,2,0,3
2017,Septiembre,9,9/1/2017,Islas Caiman/Territorio Britanico de Ultramar,4,5,0,9
2017,Septiembre,9,9/1/2017,Camboya,0,6,0,6
2017,Septiembre,9,9/1/2017,Camerun,0,3,0,3
2017,Septiembre,9,9/1/2017,Canada,1037,1898,0,2935
2017,Septiembre,9,9/1/2017,España,3242,6848,0,10090
2017,Septiembre,9,9/1/2017,Republica Del Congo,0,1,0,1
2017,Septiembre,9,9/1/2017,Republica Democratica del Congo,1,3,0,4
2017,Septiembre,9,9/1/2017,Republica de Corea,189,484,0,673
2017,Septiembre,9,9/1/2017,Costa de Marfil,0,3,0,3
2017,Septiembre,9,9/1/2017,Costa Rica,1714,1807,0,3521
2017,Septiembre,9,9/1/2017,Croacia,17,105,0,122
2017,Septiembre,9,9/1/2017,Cuba,262,555,0,817
2017,Septiembre,9,9/1/2017,Republica Checa,85,83,0,168
2017,Septiembre,9,9/1/2017,Chile,5120,6007,0,11127
2017,Septiembre,9,9/1/2017,China,382,972,0,1354
2017,Septiembre,9,9/1/2017,Chipre,5,21,0,26
2017,Septiembre,9,9/1/2017,Dinamarca,86,184,0,270
2017,Septiembre,9,9/1/2017,Dominica,3,9,0,12
2017,Septiembre,9,9/1/2017,Ecuador,6332,8621,0,14953
2017,Septiembre,9,9/1/2017,Egipto,12,33,0,45
2017,Septiembre,9,9/1/2017,El Salvador,1049,1270,0,2319
2017,Septiembre,9,9/1/2017,Emiratos Árabes,11,23,0,34
2017,Septiembre,9,9/1/2017,Eslovaquia,42,51,0,93
2017,Septiembre,9,9/1/2017,Eslovenia,11,22,0,33
2017,Septiembre,9,9/1/2017,Estados Unidos de America,11801,22058,0,33859
2017,Septiembre,9,9/1/2017,Estonia,11,10,0,21
2017,Septiembre,9,9/1/2017,Etiopia,0,3,0,3
2017,Septiembre,9,9/1/2017,Filipinas,58,342,0,400
2017,Septiembre,9,9/1/2017,Finlandia,39,59,0,98
2017,Septiembre,9,9/1/2017,Francia,1695,2859,0,4554
2017,Septiembre,9,9/1/2017,Gabon,0,1,0,1
2017,Septiembre,9,9/1/2017,Gambia,1,0,0,1
2017,Septiembre,9,9/1/2017,Georgia,1,4,0,5
2017,Septiembre,9,9/1/2017,Ghana,1,7,0,8
2017,Septiembre,9,9/1/2017,Granada,1,3,0,4
2017,Septiembre,9,9/1/2017,Grecia,33,101,0,134
2017,Septiembre,9,9/1/2017,Guatemala,772,1129,0,1901
2017,Septiembre,9,9/1/2017,Guyana,18,30,0,48
2017,Septiembre,9,9/1/2017,Haiti,11,13,0,24
